candidate_id,country,organization,interest_rate,unpaid_principal_bal,loan_term,origination_date,first_payment_date,loan_to_value,number_of_borrowers,debt_to_income_ratio,borrower_credit_score,loan_purpose,insurance_percent,co-borrower_credit_score,insurance_type,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13
9.41E+11,Z,OTHER,4.125,182000,360,01-02-2012,Apr-12,76,1,45,813,A23,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,1
9.24E+11,Y,Browning-Hart,4.25,144000,360,01-02-2012,Apr-12,94,1,45,804,A23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.70E+11,Y,"Martinez, Duffy and Bird",4,243000,360,01-02-2012,Apr-12,59,2,42,637,C86,0,644,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.65E+11,Y,OTHER,4.125,191000,240,01-02-2012,Apr-12,77,1,39,734,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.21E+11,Y,Browning-Hart,3.875,120000,360,01-01-2012,Mar-12,65,1,22,789,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.66E+11,X,OTHER,3.125,124000,120,01-01-2012,Mar-12,39,2,19,801,A23,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.67E+11,Z,OTHER,3,164000,180,01-02-2012,Apr-12,80,2,45,729,A23,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.20E+11,Y,OTHER,3.75,342000,360,01-01-2012,Mar-12,95,2,43,728,C86,30,722,0,0,1,1,0,0,0,1,1,0,0,0,0,1
7.57E+11,X,OTHER,4.5,246000,360,01-01-2012,Mar-12,80,1,45,621,C86,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
3.99E+11,X,OTHER,4.25,610000,360,01-01-2012,Mar-12,89,1,38,705,C86,25,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
6.48E+11,X,OTHER,4,122000,360,01-02-2012,Apr-12,90,1,19,770,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5.54E+11,X,OTHER,3.875,272000,240,01-02-2012,Apr-12,76,2,28,776,A23,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.61E+11,X,OTHER,4,316000,360,01-02-2012,Apr-12,50,2,44,686,A23,0,727,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.14E+11,Y,Browning-Hart,3.25,120000,180,01-01-2012,Mar-12,75,1,27,749,C86,0,0,0,0,1,0,0,1,0,1,1,2,3,4,5,1
7.72E+11,Y,Browning-Hart,4.375,380000,360,01-01-2012,Mar-12,90,1,40,779,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
8.95E+11,Z,OTHER,3.875,252000,360,01-01-2012,Mar-12,80,1,43,794,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
6.63E+11,X,OTHER,4.5,155000,360,01-01-2012,Mar-12,85,1,48,660,A23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.59E+11,X,OTHER,4,99000,360,01-03-2012,May-12,90,1,32,663,A23,25,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
6.81E+11,X,OTHER,4.375,60000,360,01-01-2012,Mar-12,87,1,35,743,A23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.01E+11,X,"Martinez, Duffy and Bird",5.75,60000,360,01-01-2012,Mar-12,80,1,37,645,C86,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
6.81E+11,Y,Edwards-Hoffman,3.99,304000,360,01-02-2012,Apr-12,80,2,25,793,A23,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.20E+11,Y,Browning-Hart,4.125,235000,360,01-01-2012,Mar-12,59,1,50,785,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.90E+11,X,OTHER,4.375,68000,360,01-01-2012,Mar-12,52,2,42,664,B12,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.98E+11,X,Browning-Hart,4,400000,360,01-01-2012,Mar-12,61,1,35,717,C86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.35E+11,Z,Edwards-Hoffman,3.74,200000,360,01-01-2012,Mar-12,31,1,46,711,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.02E+11,X,Browning-Hart,4.5,375000,360,01-02-2012,Apr-12,75,1,41,681,B12,0,0,0,0,0,1,2,2,3,3,3,3,3,3,4,1
7.49E+11,X,OTHER,4,328000,360,01-01-2012,Mar-12,80,2,35,754,B12,0,756,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3.60E+11,X,OTHER,4.125,126000,360,01-01-2012,Mar-12,90,2,34,721,C86,25,774,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.73E+11,X,OTHER,4.25,325000,360,01-02-2012,Apr-12,73,2,50,680,B12,0,768,0,0,0,0,0,0,0,0,0,1,1,2,1,1
3.12E+11,Y,Browning-Hart,4.875,168000,360,01-01-2012,Mar-12,80,1,31,646,C86,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
3.13E+11,Y,Browning-Hart,4.5,162000,360,01-02-2012,Apr-12,95,1,29,755,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.64E+11,X,Browning-Hart,5.5,98000,360,01-02-2012,Apr-12,80,1,40,663,B12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.34E+11,Y,Browning-Hart,4.375,282000,360,01-01-2012,Mar-12,95,1,41,688,C86,30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3.06E+11,Y,OTHER,3.375,240000,180,01-02-2012,Apr-12,80,2,36,787,A23,0,795,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.13E+11,X,OTHER,3.75,132000,360,01-01-2012,Mar-12,42,1,20,787,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.73E+11,Y,Browning-Hart,4.875,225000,360,01-02-2012,Apr-12,75,2,43,716,B12,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.05E+11,Y,Browning-Hart,5.375,120000,360,01-01-2012,Mar-12,75,1,21,655,B12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
9.32E+11,Z,OTHER,3.875,153000,360,01-02-2012,Apr-12,84,2,15,769,B12,12,775,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.38E+11,Y,Browning-Hart,4.375,115000,360,01-01-2012,Mar-12,64,2,43,727,A23,0,702,0,0,0,0,0,0,1,1,0,0,1,0,1,1
9.93E+11,X,"Miller, Mcclure and Allen",4.125,356000,312,01-03-2012,May-12,56,1,44,728,A23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
6.89E+11,Y,"Swanson, Newton and Miller",3.25,120000,180,01-02-2012,May-12,48,1,22,768,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.08E+11,Y,"Swanson, Newton and Miller",3.875,232000,360,01-02-2012,Apr-12,80,1,27,799,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.25E+11,Y,Browning-Hart,4.375,417000,360,01-02-2012,Apr-12,77,2,40,643,A23,0,715,0,0,0,0,1,0,0,1,0,0,0,1,0,1
9.21E+11,X,OTHER,3.5,150000,120,01-03-2012,May-12,38,2,50,700,B12,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.08E+11,X,"Swanson, Newton and Miller",4.875,145000,360,01-02-2012,Apr-12,68,1,41,689,A23,0,0,0,0,0,1,1,2,3,1,2,3,4,5,6,1
3.18E+11,Z,OTHER,4.5,70000,360,01-01-2012,Mar-12,62,2,26,810,A23,0,810,0,0,0,0,0,1,0,0,0,1,2,3,4,1
5.13E+11,X,"Miller, Mcclure and Allen",3.5,175000,144,01-02-2012,Apr-12,72,2,34,708,B12,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.26E+11,X,OTHER,4.375,86000,240,01-01-2012,Mar-12,70,1,39,655,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.21E+11,X,Browning-Hart,3.75,80000,180,01-02-2012,Apr-12,38,1,26,657,B12,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
8.35E+11,Y,Browning-Hart,4.25,67000,360,01-01-2012,Mar-12,55,1,44,821,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.86E+11,Z,Edwards-Hoffman,3.709,370000,360,01-01-2012,Mar-12,67,1,33,770,C86,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,1
4.14E+11,Y,Browning-Hart,4.125,35000,360,01-01-2012,Mar-12,49,1,45,669,C86,0,0,0,1,1,0,0,0,0,1,2,3,0,1,2,1
3.30E+11,X,"Swanson, Newton and Miller",4,128000,120,01-02-2012,Apr-12,79,1,37,764,B12,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,1
4.14E+11,X,OTHER,3.625,93000,360,01-02-2012,Apr-12,75,1,33,804,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.52E+11,Y,"Turner, Baldwin and Rhodes",4.125,65000,360,01-02-2012,Apr-12,80,1,47,650,C86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.88E+11,X,Browning-Hart,4,253000,360,01-02-2012,Apr-12,61,2,34,796,A23,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.33E+11,X,OTHER,4.25,87000,360,01-02-2012,Apr-12,72,1,37,721,C86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.22E+11,Y,Browning-Hart,4.5,164000,360,01-01-2012,Mar-12,80,1,16,670,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3.75E+11,Y,Edwards-Hoffman,4.625,154000,360,01-01-2012,Mar-12,72,1,34,658,B12,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1
1.01E+11,X,OTHER,3.875,395000,360,01-01-2012,Mar-12,84,2,45,741,A23,12,806,0,0,0,0,0,0,0,0,1,2,3,4,5,1
5.19E+11,Y,Edwards-Hoffman,4.25,252000,360,01-01-2012,Mar-12,92,1,31,753,C86,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1.87E+11,Z,"Taylor, Hunt and Rodriguez",4.875,98000,360,01-01-2012,Mar-12,75,1,38,626,C86,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
7.94E+11,X,OTHER,4.75,94000,360,01-01-2012,Mar-12,90,1,39,621,C86,25,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
8.31E+11,X,"Martinez, Duffy and Bird",4.3,39000,360,01-01-2012,Mar-12,61,1,25,808,A23,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1
3.64E+11,X,OTHER,4.5,413000,360,01-01-2012,Mar-12,75,2,35,788,B12,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.73E+11,X,OTHER,3.75,90000,360,01-01-2012,Mar-12,74,1,46,745,C86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.33E+11,X,OTHER,4,238000,360,01-02-2012,Apr-12,97,2,43,795,A23,35,802,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.53E+11,Z,OTHER,4.5,105000,360,01-01-2012,Mar-12,70,1,45,629,C86,0,0,0,1,2,0,3,4,5,6,7,8,9,6,6,1
8.13E+11,Y,OTHER,4.25,303000,360,01-01-2012,Apr-12,74,1,45,633,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.22E+11,X,Browning-Hart,4.625,212000,360,01-02-2012,Apr-12,80,1,44,698,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.10E+11,X,OTHER,4.5,115000,360,01-02-2012,Apr-12,75,1,48,788,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.47E+11,X,"Miller, Mcclure and Allen",4.99,130000,300,01-02-2012,Apr-12,80,2,37,765,A23,0,749,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6.17E+11,X,Browning-Hart,4.375,159000,360,01-02-2012,Apr-12,80,1,36,684,C86,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2.33E+11,X,"Miller, Mcclure and Allen",4.375,148000,156,01-01-2012,Apr-12,70,2,41,654,A23,0,637,0,0,0,0,0,0,0,1,2,0,1,2,3,1
6.97E+11,Y,Edwards-Hoffman,4,68000,180,01-01-2012,Mar-12,80,1,45,624,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.14E+11,Y,Browning-Hart,3.99,204000,360,01-02-2012,Apr-12,92,1,41,753,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.90E+11,Z,"Cole, Brooks and Vincent",4.375,68000,180,01-01-2012,Mar-12,75,2,38,780,C86,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.68E+11,X,"Miller, Mcclure and Allen",3.25,80000,120,01-01-2012,Apr-12,54,1,42,765,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.75E+11,Z,OTHER,4.375,281000,360,01-01-2012,Mar-12,80,1,38,666,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.66E+11,X,OTHER,4.25,194000,360,01-01-2012,Mar-12,78,1,37,681,A23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2.35E+11,X,"Martinez, Duffy and Bird",4,335000,360,01-02-2012,Apr-12,95,1,27,734,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.28E+11,Y,Browning-Hart,4,405000,360,01-01-2012,Mar-12,58,2,45,673,A23,0,765,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2.45E+11,Z,OTHER,5,216000,360,01-03-2012,May-12,90,1,27,682,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.33E+11,X,OTHER,3,172000,180,01-03-2012,Apr-12,52,1,41,697,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
6.74E+11,Y,Anderson-Taylor,4.5,176000,360,01-01-2012,Mar-12,75,1,25,794,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.30E+11,X,"Swanson, Newton and Miller",4.25,222000,360,01-03-2012,May-12,80,1,45,705,C86,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1
2.25E+11,X,OTHER,3.5,115000,180,01-02-2012,Apr-12,36,2,34,695,B12,0,667,0,0,1,1,2,3,4,5,6,0,0,1,1,1
2.19E+11,Y,Browning-Hart,4.5,108000,360,01-01-2012,Mar-12,80,1,39,750,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2.49E+11,Y,"Swanson, Newton and Miller",4.375,340000,360,01-01-2012,Mar-12,78,1,34,804,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.88E+11,X,OTHER,4.125,154000,360,01-02-2012,Apr-12,80,1,38,672,C86,0,0,0,0,0,0,1,1,2,3,4,5,6,6,7,1
5.51E+11,X,OTHER,3.625,112000,360,01-02-2012,Apr-12,80,1,40,735,C86,0,0,0,0,1,1,0,1,1,1,2,2,2,2,0,1
2.13E+11,Z,OTHER,4.5,470000,360,01-02-2012,Apr-12,75,2,42,765,C86,0,767,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.84E+11,Z,Browning-Hart,3.875,411000,360,01-02-2012,Apr-12,60,2,40,706,C86,0,714,0,0,0,0,0,0,0,0,0,0,1,0,1,1
7.17E+11,X,Nicholson Group,5.375,133000,360,01-01-2012,Mar-12,60,1,31,665,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.61E+11,Y,Browning-Hart,4.625,167000,360,01-01-2012,Mar-12,78,1,36,668,B12,0,0,0,1,2,0,1,2,0,1,1,1,0,1,1,1
1.78E+11,X,OTHER,4.75,72000,360,01-01-2012,Mar-12,80,2,40,698,C86,0,633,0,0,0,0,0,1,0,1,2,1,0,1,1,1
1.81E+11,Y,Browning-Hart,4.125,95000,360,01-02-2012,Apr-12,66,1,39,707,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.05E+11,X,OTHER,4.375,72000,360,01-02-2012,Apr-12,75,1,41,719,A23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.78E+11,X,OTHER,4.5,150000,360,01-01-2012,Mar-12,75,1,32,685,B12,0,0,0,2,3,4,5,6,7,8,9,10,11,11,10,1
8.53E+11,Y,Edwards-Hoffman,5.5,128000,360,01-02-2012,Apr-12,80,1,37,690,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.96E+11,X,Browning-Hart,4.375,276000,360,01-01-2012,Mar-12,93,1,39,698,A23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.11E+11,X,Nicholson Group,3.75,221000,180,01-02-2012,Apr-12,82,2,37,767,A23,6,698,0,1,0,0,1,1,1,0,0,0,0,1,0,1
5.47E+11,X,OTHER,4.375,347000,360,01-03-2012,May-12,75,1,45,669,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.25E+11,X,OTHER,4.125,126000,360,01-01-2012,Mar-12,76,2,29,766,A23,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.24E+11,Z,"Sanchez, Hays and Wilkerson",3.75,86000,360,01-02-2012,May-12,53,1,43,815,A23,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
1.38E+11,X,OTHER,3.75,268000,360,01-03-2012,May-12,80,2,36,809,A23,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.34E+11,Z,Browning-Hart,3.5,160000,180,01-01-2012,Mar-12,25,1,43,796,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.97E+11,X,"Turner, Baldwin and Rhodes",4.375,156000,360,01-01-2012,Mar-12,80,2,34,705,B12,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.76E+11,X,OTHER,4.75,194000,360,01-02-2012,Apr-12,80,1,39,670,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.15E+11,X,OTHER,4.375,240000,360,01-02-2012,Apr-12,80,2,44,709,B12,0,707,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.48E+11,X,OTHER,3.25,90000,180,01-01-2012,Mar-12,64,2,33,670,B12,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.68E+11,Y,Browning-Hart,4.125,99000,360,01-02-2012,Apr-12,90,1,38,772,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.81E+11,X,"Cole, Brooks and Vincent",4.375,72000,360,01-01-2012,Mar-12,56,1,37,638,A23,0,0,0,0,1,1,1,1,0,1,1,0,1,1,2,1
6.06E+11,X,OTHER,4.625,138000,360,01-02-2012,Apr-12,80,1,24,632,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.18E+11,Y,Browning-Hart,4.375,160000,360,01-01-2012,Mar-12,70,2,36,773,A23,0,744,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.99E+11,X,OTHER,4,237000,360,01-02-2012,Apr-12,64,2,41,702,B12,0,728,0,0,0,0,0,0,1,1,1,1,0,0,1,1
8.04E+11,X,OTHER,4.625,238000,360,01-01-2012,Mar-12,73,1,50,649,C86,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1
4.57E+11,X,OTHER,3.875,310000,360,01-03-2012,May-12,44,1,37,799,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.75E+11,Y,Edwards-Hoffman,4.5,115000,360,01-02-2012,Apr-12,72,1,42,649,B12,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,1
1.82E+11,Z,"Cole, Brooks and Vincent",5,138000,360,01-01-2012,Mar-12,80,2,38,653,C86,0,683,0,0,0,0,0,1,1,1,1,2,2,2,2,1
9.09E+11,Y,Browning-Hart,3.875,327000,360,01-02-2012,Apr-12,72,2,31,803,A23,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.95E+11,X,OTHER,3.875,240000,360,01-01-2012,Mar-12,80,2,43,778,B12,0,767,0,0,0,0,0,0,0,1,2,3,4,5,6,1
7.25E+11,X,OTHER,4.225,176000,360,01-01-2012,Mar-12,86,2,43,672,A23,25,671,0,0,0,0,0,0,0,0,0,0,0,1,2,1
8.58E+11,Z,Edwards-Hoffman,3.5,293000,240,01-01-2012,Mar-12,52,2,27,815,A23,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.01E+11,Y,Browning-Hart,4.5,168000,360,01-02-2012,Apr-12,69,2,38,684,B12,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.20E+11,X,OTHER,2.875,93000,120,01-02-2012,Apr-12,44,2,42,742,A23,0,704,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.59E+11,Y,"Swanson, Newton and Miller",4.625,150000,240,01-01-2012,Mar-12,73,2,44,678,B12,0,675,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6.98E+11,Y,"Cole, Brooks and Vincent",4.5,88000,360,01-01-2012,Mar-12,70,1,43,644,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.41E+11,Y,"Swanson, Newton and Miller",4.25,260000,360,01-01-2012,Mar-12,80,1,43,749,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.32E+11,X,OTHER,4.25,81000,360,01-01-2012,Mar-12,56,2,33,720,B12,0,670,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.49E+11,X,OTHER,4.5,87000,360,01-01-2012,Mar-12,80,1,44,648,B12,0,0,0,0,0,0,0,1,1,1,2,2,0,0,1,1
2.67E+11,X,"Miller, Mcclure and Allen",3.99,72000,240,01-01-2012,Mar-12,77,1,45,757,B12,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1
3.60E+11,X,OTHER,3.875,136000,360,01-02-2012,May-12,58,1,28,753,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.30E+11,X,OTHER,3.875,204000,360,01-01-2012,Mar-12,73,1,44,756,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.90E+11,Y,OTHER,4,410000,360,01-01-2012,Mar-12,75,1,36,784,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.32E+11,X,OTHER,3.5,129000,120,01-01-2012,Mar-12,26,1,48,693,A23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.64E+11,Y,Browning-Hart,4.5,103000,360,01-01-2012,Mar-12,90,1,42,740,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.33E+11,X,Browning-Hart,4.25,110000,360,01-01-2012,Mar-12,90,2,37,788,C86,25,792,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.62E+11,X,OTHER,3.95,114000,360,01-02-2012,Apr-12,95,2,20,745,C86,30,744,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.31E+11,Y,Edwards-Hoffman,3.875,188000,360,01-02-2012,Apr-12,79,2,22,792,A23,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.21E+11,Y,"Swanson, Newton and Miller",4.25,334000,360,01-02-2012,Apr-12,75,1,23,682,B12,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1
3.31E+11,X,OTHER,3,122000,180,01-03-2012,May-12,68,1,24,796,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.21E+11,Y,"Martinez, Duffy and Bird",4.375,88000,360,01-01-2012,Mar-12,80,1,29,780,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.40E+11,X,"Swanson, Newton and Miller",4.5,238000,360,01-01-2012,Mar-12,70,1,39,788,B12,0,0,0,0,0,1,1,2,2,1,2,2,2,1,1,1
5.46E+11,Z,"Taylor, Hunt and Rodriguez",4.5,139000,360,01-01-2012,Mar-12,61,1,23,716,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.40E+11,X,Browning-Hart,4.375,296000,360,01-02-2012,Apr-12,80,2,35,694,A23,0,687,0,0,0,0,0,0,0,1,2,2,3,4,5,1
6.17E+11,X,OTHER,3.25,159000,180,01-01-2012,Mar-12,59,1,38,649,A23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.88E+11,Y,Browning-Hart,3.625,235000,360,01-02-2012,Apr-12,90,1,45,715,C86,25,0,0,0,0,0,0,1,1,1,1,2,2,3,1,1
6.00E+11,Y,Browning-Hart,4.75,280000,360,01-02-2012,Apr-12,80,1,42,660,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.52E+11,X,OTHER,4.375,127000,360,01-01-2012,Mar-12,75,2,36,671,C86,0,673,0,0,0,1,0,0,1,1,2,3,4,0,0,1
2.08E+11,Z,OTHER,3.625,139000,360,01-03-2012,May-12,58,2,41,796,B12,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.69E+11,X,Browning-Hart,4,260000,360,01-02-2012,Apr-12,70,1,39,787,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5.72E+11,Y,Browning-Hart,4,452000,360,01-02-2012,Apr-12,72,1,43,789,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.64E+11,Z,OTHER,3.99,379000,360,01-01-2012,Mar-12,80,2,49,790,C86,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.27E+11,Y,"Swanson, Newton and Miller",4,355000,180,01-02-2012,Apr-12,70,1,44,656,B12,0,0,0,1,0,0,0,0,1,2,1,0,1,1,1,1
1.52E+11,Z,OTHER,3.99,284000,360,01-02-2012,Apr-12,64,1,46,799,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.51E+11,Y,Sanchez-Robinson,3.875,160000,240,01-01-2012,Mar-12,80,2,40,734,A23,0,744,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.42E+11,Y,Browning-Hart,5,200000,360,01-02-2012,Apr-12,75,1,45,650,B12,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
6.36E+11,X,OTHER,3.875,143000,180,01-02-2012,Apr-12,80,1,43,699,C86,0,0,0,0,0,0,1,1,1,2,3,4,5,6,7,1
5.88E+11,X,OTHER,4.5,159000,180,01-02-2012,Apr-12,67,2,22,806,A23,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.89E+11,Z,OTHER,4.5,162000,360,01-03-2012,Apr-12,88,1,39,781,A23,25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
7.14E+11,Y,Browning-Hart,3.625,136000,180,01-02-2012,Apr-12,85,1,44,749,B12,6,0,0,0,0,1,1,0,1,1,0,0,0,1,2,1
4.33E+11,Y,"Swanson, Newton and Miller",4,394000,360,01-02-2012,Apr-12,60,2,44,702,A23,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.78E+11,Y,Browning-Hart,4,195000,360,01-01-2012,Mar-12,80,1,42,697,A23,0,0,0,2,2,1,1,0,1,1,2,3,0,0,1,1
4.51E+11,X,OTHER,3.375,262000,180,01-02-2012,Apr-12,70,1,37,691,B12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.67E+11,Y,OTHER,4.375,122000,360,01-02-2012,Apr-12,90,1,37,720,A23,25,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
7.80E+11,Y,Browning-Hart,4.75,117000,360,01-02-2012,Apr-12,80,2,38,695,C86,0,711,0,0,0,1,0,1,1,1,1,1,1,1,1,1
1.95E+11,Y,Browning-Hart,4.375,172000,360,01-01-2012,Mar-12,80,2,25,748,C86,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,1
